,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2228,"Egipto, República Árabe de",EGY,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,71.2,,,,,,,,,,,
2294,Eritrea,ERI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2295,Eritrea,ERI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2296,Eritrea,ERI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2328,España,ESP,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2329,España,ESP,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2330,España,ESP,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2362,Estonia,EST,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2363,Estonia,EST,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2364,Estonia,EST,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2396,Etiopía,ETH,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,69.4,,,,,,35.122101802792,,,,,,,,,
2397,Etiopía,ETH,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,35.450357169715,,,,,,,,,
2398,Etiopía,ETH,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,34.550649188869,,,,,,,,,
2498,Finlandia,FIN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2499,Finlandia,FIN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2500,Finlandia,FIN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2532,Fiji,FJI,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2533,Fiji,FJI,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2534,Fiji,FJI,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2566,Francia,FRA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2567,Francia,FRA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2568,Francia,FRA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2600,Islas Feroe,FRO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2601,Islas Feroe,FRO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2602,Islas Feroe,FRO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2634,Micronesia (Estados Federados de),FSM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2635,Micronesia (Estados Federados de),FSM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2636,Micronesia (Estados Federados de),FSM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2668,Gabón,GAB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,2.9127301567706,,,,,,,,
2669,Gabón,GAB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,4.2504588773068,,,,,,,,
2670,Gabón,GAB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,1.5263803041458,,,,,,,,
2702,Reino Unido,GBR,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2703,Reino Unido,GBR,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2704,Reino Unido,GBR,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2736,Georgia,GEO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,1.0,,,,,,,,,,,,,,
2737,Georgia,GEO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,1.0,,,,,,,,,,,,,,
2738,Georgia,GEO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,1.1,,,,,,,,,,,,,,
2770,Ghana,GHA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,71.2,,,18.7,,,,,,11.98304,,,,,,,,
2771,Ghana,GHA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,17.7,,,,,,12.69271,,,,,,,,
2772,Ghana,GHA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,19.6,,,,,,11.24307,,,,,,,,
2804,Gibraltar,GIB,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2805,Gibraltar,GIB,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2806,Gibraltar,GIB,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2838,Guinea,GIN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,45.4,,49.5,,,,,,,,
2839,Guinea,GIN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,45.1,,,,,,,,
2840,Guinea,GIN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,54.4,,,,,,,,
2872,Gambia,GMB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,41.60541,,,,,32.1,,,25.6,,,,,,,56.631578947368,,,,,
2873,Gambia,GMB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,33.24902,,,,,,,,26.2,,,,,,,57.159221076747,,,,,
2874,Gambia,GMB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,49.46305,,,,,,,,24.9,,,,,,,55.952941176471,,,,,
2906,Guinea-Bissau,GNB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,63.7,,,,,,36.4,,,,,,,,24.212838291477,,,,,,
2907,Guinea-Bissau,GNB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,59.8,,,,,,36.4,,,,,,,,22.666671290101,,,,,,
2908,Guinea-Bissau,GNB,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,67.7,,,,,,36.5,,,,,,,,25.85707278062,,,,,,
2940,Guinea Ecuatorial,GNQ,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2941,Guinea Ecuatorial,GNQ,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2942,Guinea Ecuatorial,GNQ,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2974,Grecia,GRC,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2975,Grecia,GRC,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
2976,Grecia,GRC,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3008,Granada,GRD,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3009,Granada,GRD,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3010,Granada,GRD,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3042,Groenlandia,GRL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3043,Groenlandia,GRL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3044,Groenlandia,GRL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3076,Guatemala,GTM,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,33.8,31.3,,28.4,,,,,,23.938643920872,,25.62519,38.971005866075,,,,,
3077,Guatemala,GTM,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,22.65996870625,,26.44376,37.843147195255,,,,,
3078,Guatemala,GTM,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,27.088017802916,,23.61002,41.828984343637,,,,,
3144,Guyana,GUY,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3145,Guyana,GUY,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3146,Guyana,GUY,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3246,Honduras,HND,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,48.6,,,45.1,,,,55.5,,52.6,41.75336,,,,,,
3247,Honduras,HND,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,57.2,45.64249,,,,,,
3248,Honduras,HND,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,35.0,31.24206,,,,,,
3314,Croacia,HRV,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3315,Croacia,HRV,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3316,Croacia,HRV,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3348,Haití,HTI,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,17.7,,,,,,7.6221114506196,,,,,,,,
3349,Haití,HTI,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,7.6942106886467,,,,,,,,
3350,Haití,HTI,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,7.5367105095642,,,,,,,,
3382,Hungría,HUN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3383,Hungría,HUN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3384,Hungría,HUN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3552,Indonesia,IDN,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,24.94929,,,,,,,,,11.0,44.4,,,,,,,,,,
3553,Indonesia,IDN,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,46.4,,,,,,,,,,
3554,Indonesia,IDN,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,41.4,,,,,,,,,,
3620,Isla de Man,IMN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3621,Isla de Man,IMN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3622,Isla de Man,IMN,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3722,Irlanda,IRL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3723,Irlanda,IRL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3724,Irlanda,IRL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3756,"Irán, República Islámica del",IRN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3757,"Irán, República Islámica del",IRN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3758,"Irán, República Islámica del",IRN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3790,Iraq,IRQ,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,51.68736,,,,,,32.4,,,,,33.6,,,,,,,,,
3791,Iraq,IRQ,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre,7 a 14 años,43.94972,,,,,,,,,,,26.9,,,,,,,,,
3792,Iraq,IRQ,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Mujer,7 a 14 años,66.3134,,,,,,,,,,,47.4,,,,,,,,,
3824,Islandia,ISL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3825,Islandia,ISL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3826,Islandia,ISL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3858,Israel,ISR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3859,Israel,ISR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3860,Israel,ISR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3892,Italia,ITA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3893,Italia,ITA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3894,Italia,ITA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
3926,Jamaica,JAM,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,17.1,,,2.5,,,,,,0.0,,,,,,,,,
3927,Jamaica,JAM,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,0.0,,,,,,,,,
3928,Jamaica,JAM,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,0.0,,,,,,,,,
3960,Jordania,JOR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,27.8,,,,,,,,,20.02,,,,
3961,Jordania,JOR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,33.2,,,,,,,,,23.44,,,,
3962,Jordania,JOR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,4.5,,,,,,,,,2.03,,,,
4028,Kazajstán,KAZ,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,1.6,,,,,,,,,,,,,,
4029,Kazajstán,KAZ,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,1.2,,,,,,,,,,,,,,
4030,Kazajstán,KAZ,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,2.3,,,,,,,,,,,,,,
4062,Kenya,KEN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,14.1,,,,,,,,,32.48905225915,,,,,,,,,,,
4063,Kenya,KEN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,13.4,,,,,,,,,33.159636645307,,,,,,,,,,,
4064,Kenya,KEN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,14.9,,,,,,,,,31.777565261569,,,,,,,,,,,
4096,Kirguistán,KGZ,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,7.9,0.8,,,,,,,0.29185829818608,,,,,,
4097,Kirguistán,KGZ,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,1.1,,,,,,,0.26459520714377,,,,,,
4098,Kirguistán,KGZ,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,0.5,,,,,,,0.33761216638629,,,,,,
4130,Camboya,KHM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,16.5,,,13.8,,,,,18.0,,,21.1,,,,,,,,
4131,Camboya,KHM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,15.53706,,,,,,,,,,,23.6,,,,,,,,
4132,Camboya,KHM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,17.44228,,,,,,,,,,,18.6,,,,,,,,
4164,Kiribati,KIR,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4165,Kiribati,KIR,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4166,Kiribati,KIR,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4198,Saint Kitts y Nevis,KNA,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4199,Saint Kitts y Nevis,KNA,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4200,Saint Kitts y Nevis,KNA,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4266,Kuwait,KWT,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4267,Kuwait,KWT,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4268,Kuwait,KWT,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4334,República Democrática Popular Lao,LAO,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,22.9,,,,89.345678116523,,,,,,,,,,
4335,República Democrática Popular Lao,LAO,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,87.934655522515,,,,,,,,,,
4336,República Democrática Popular Lao,LAO,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,90.511944271778,,,,,,,,,,
4368,Líbano,LBN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4369,Líbano,LBN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4370,Líbano,LBN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4402,Liberia,LBR,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,45.0,,,23.925508050029,,,,,,,,,,
4403,Liberia,LBR,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,22.321982937097,,,,,,,,,,
4404,Liberia,LBR,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,26.342532001416,,,,,,,,,,
4436,Libia,LBY,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4437,Libia,LBY,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4438,Libia,LBY,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4470,Santa Lucía,LCA,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4471,Santa Lucía,LCA,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4472,Santa Lucía,LCA,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4606,Liechtenstein,LIE,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4607,Liechtenstein,LIE,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4608,Liechtenstein,LIE,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4742,Lesotho,LSO,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,17.55725,,74.4,,,,,,,,,,,,,,,,,,
4743,Lesotho,LSO,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,23.55479,,,,,,,,,,,,,,,,,,,,
4744,Lesotho,LSO,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,10.13874,,,,,,,,,,,,,,,,,,,,
